t_s,T_true,T_meas,T_filt,u_raw,u_final,state
67,21.945672825855915,22.256228773000345,21.883672894828649,1,1,0
68,21.972781480204205,22.146128735083629,21.90753251667001,1,1,0
69,21.999835917243797,22.100168433494698,21.92504487274498,1,1,0
70,22.02683624540931,22.091884608824003,21.940212121479437,1,1,0
71,22.053782572918493,22.486886962234809,21.98990983427538,1,1,0
72,22.080675007772655,22.46775406419999,22.033350218813982,1,1,0
73,22.10751365775711,22.442976976632718,22.070589014979323,1,1,0
74,22.134298630441595,22.383006657903582,22.09899061888153,1,1,0
75,22.161030033180712,22.364737462429936,22.123149422840477,1,1,0
76,22.18770797311435,22.50298599560778,22.157680020364776,1,1,0
77,22.21433255716812,22.304822257816049,22.171056587405801,1,1,0
78,22.240903892053783,22.591809970199737,22.209306894932521,1,1,0
79,22.267422084269676,22.587830720362515,22.243718151789793,1,1,0
80,22.293887240101135,22.63688662298933,22.279460740080658,1,1,0
81,22.320299465620934,22.673714657216209,22.315302005274798,1,1,0
82,22.346658866689694,22.876115052148148,22.366285009536011,1,1,0
83,22.372965548956316,22.744812946384858,22.400696640158632,1,1,0
84,22.399219617858403,22.42753363921673,22.403136367345731,1,1,0
85,22.425421178622685,22.790910907034121,22.438388598226492,1,1,0
86,22.451570336265441,22.910519995051907,22.481309634301528,1,1,0
87,22.477667195592911,22.818621755283207,22.511974372572588,0,0,0
88,22.468711861201726,22.566304877439531,22.516913509378675,0,0,0
89,22.459774437479322,23.317597703866298,22.589702981604823,0,0,0
90,22.450854888604361,22.561226566055989,22.58711421655493,0,0,0
91,22.441953178827152,22.824894939031989,22.608730645871027,0,0,0
92,22.433069272469499,22.545139597511142,22.602949641474673,0,0,0
93,22.424203133924561,22.8759039586405,22.627763670307932,0,0,0
94,22.415354727656712,22.710124514773167,22.63525101980477,0,0,0
95,22.406524018201399,23.029028340959265,22.671048958091543,0,0,0
96,22.397710970164997,22.501212776286604,22.655609305200183,0,0,0
97,22.388915548224666,22.48297562613563,22.639915334376134,0,0,0
98,22.380137717128218,23.048082765494033,22.677021464477761,0,0,0
99,22.371377441693962,22.719631213677076,22.680895078041335,0,0,0
100,22.362634686810573,22.580771692018459,22.671792952039254,0,0,0
101,22.353909417436952,22.765529126264333,22.680314422423354,0,0,0
102,22.345201598602078,22.465926403736411,22.660824602542721,0,0,0
103,22.336511195404874,22.19365504804885,22.618354643043279,0,0,0
104,22.327838173014065,22.917984006010411,22.645593676040292,0,0,0
105,22.319182496668038,22.402297597833215,22.62347585074874,0,0,0
106,22.310544131674703,22.671342069362598,22.62782732516818,0,0,0
107,22.301923043411353,22.533431854095916,22.619245918707065,0,0,0
108,22.293319197324532,22.117397854057497,22.573623367375287,0,0,0
109,22.284732558929882,22.789456883563226,22.593244596119646,0,0,0
110,22.276163093812023,22.59819630582227,22.593694751547158,0,0,0
111,22.267610767624401,22.707780928407406,22.604066222170818,0,0,0
112,22.259075546089154,22.736077901898302,22.616067283964227,0,0,0
113,22.250557394996974,22.311125995724847,22.588345348669737,0,0,0
114,22.242056280206981,22.297122456196693,22.561870540263097,0,0,0
115,22.233572167646567,22.579266498775556,22.563451991036956,0,0,0
116,22.225105023311276,22.738229708245388,22.57934087441954,0,0,0
117,22.216654813264654,22.50209475986162,22.572318500368819,0,0,0
118,22.208221503638125,22.429245762030696,22.559311887792628,0,0,0
119,22.199805060630847,22.355676617037602,22.540799590451261,0,0,0
120,22.191405450509585,22.292355819502276,22.518213793092261,0,0,0
121,22.183022639608566,22.308045478791925,22.49910758270132,0,0,0
122,22.174656594329349,22.407722235537072,22.490799823868208,0,0,0
123,22.166307281140689,22.16044741479768,22.460767786679977,0,0,0
124,22.157974666578408,22.192666860276912,22.43639497518879,0,0,0
125,22.149658717245252,22.48028826079835,22.440385273880569,0,0,0
126,22.14135939981076,22.413896298057008,22.437977185169338,0,0,0
127,22.13307668101114,22.458987123121759,22.43988717952865,0,0,0
128,22.124810527649117,22.314119316375187,22.428453737423791,0,0,0
129,22.116560906593818,22.168752627217238,22.40484454558683,0,0,0
130,22.108327784780631,22.446528260172013,22.408633974185484,0,0,0
131,22.100111129211069,22.581788868177803,22.424375328184787,0,0,0
132,22.091910906952645,22.504910269870319,22.431696686519835,0,0,0
133,22.08372708513874,22.054996988255777,22.397451259404921,0,0,0
134,22.075559630968463,22.176690411489496,22.37738209141261,0,0,0
135,22.067408511706528,22.548593157602518,22.392946733793512,0,0,0
136,22.059273694683114,22.280462649468134,22.38272090794575,0,0,0
137,22.051155147293748,22.424711621318234,22.386538245525067,0,0,0
138,22.043052836999159,22.165822531667914,22.366473180628962,0,0,0
139,22.034966731325159,22.126592816044422,22.344665874757641,0,0,0
140,22.026896797862509,22.478120417588794,22.35679810592411,0,0,0
141,22.018843004266785,22.204767854145157,22.342977173944206,0,0,0
142,22.010805318258249,22.555678821762555,22.362313687382237,0,0,0
143,22.002783707621735,22.169239942653206,22.344761528770508,0,0,0
144,21.994778140206492,22.338119302011297,22.344157689974217,0,0,0
145,21.986788583926078,22.260388389530466,22.336542299024785,0,0,0
146,21.978815006758225,22.222095413715468,22.32613803672394,0,0,0
147,21.970857376744707,22.496037616845086,22.34158345309859,0,0,0
148,21.962915661991218,22.395941328147899,22.346525078103074,0,0,0
149,21.954989830667234,22.162590686260856,22.329803769753781,0,0,0
150,21.947079851005899,22.187125091522805,22.31683298082369,0,0,0
151,21.939185691303887,22.03996388372423,22.291663062905556,0,0,0
152,21.931307319921281,22.206307658541082,22.283903480690604,0,0,0
153,21.923444705281437,22.379920961049262,22.292632342541392,0,0,0
154,21.915597815870875,22.446765127346385,22.306644413887302,0,0,0
155,21.907766620239133,22.097031150766881,22.287588662694535,0,0,0
156,21.899951086998655,22.469514459915843,22.304127371532836,0,0,0
157,21.892151184824659,22.013935549302143,22.277746296784592,0,0,0
158,21.884366882455009,22.364933257107943,22.285672384086716,0,0,0
159,21.8765981486901,21.988372331234284,22.258645106554678,0,0,0
160,21.86884495239272,21.965501549615951,22.231995692287519,0,0,0
161,21.861107262487934,22.27567175472484,22.235966243418186,0,0,0
162,21.853385047962959,22.170143101327032,22.229982321409899,0,0,0
163,21.845678277867034,21.959877350110151,22.205427324019013,0,0,0
164,21.837986921311298,22.509225857529998,22.23304537252001,0,0,0
165,21.830310947468675,22.273490161024519,22.236722171474966,0,0,0
166,21.822650325573736,22.066693765412239,22.221265043651083,0,0,0
167,21.815005024922588,22.494630537881832,22.246116452217514,0,0,0
168,21.807375014872743,22.011127756947737,22.224753843556623,0,0,0
169,21.799760264842998,22.240933112979995,22.226224686231475,0,0,0
170,21.792160744313311,22.295200632275382,22.232495226780923,0,0,0
171,21.784576422824685,22.030342709553057,22.214117725214752,0,0,0
172,21.777007269979034,22.145695464759815,22.207897519718848,0,0,0
173,21.769453255439075,22.077416596745113,22.196035617630326,0,0,0
174,21.761914348928197,22.346114018123558,22.209679108584258,0,0,0
175,21.754390520230341,22.172465813748655,22.206296081781019,0,0,0
176,21.746881739189881,22.403794385554697,22.224250473033173,0,0,0
177,21.739387975711502,22.092452575553928,22.212268845989605,0,0,0
178,21.731909199760079,22.184720131914368,22.209764417437309,0,0,0
179,21.724445381360557,21.699466456809741,22.163373693743893,0,0,0
180,21.716996490597836,22.003366781525898,22.148827610814983,0,0,0
181,21.709562497616641,22.128287836105596,22.146960358568677,0,0,0
182,21.702143372621407,21.608171389289044,22.097979543179619,0,0,0
183,21.694739085876165,22.231662897367379,22.110132575378508,0,0,0
184,21.687349607704412,22.061267313072577,22.105690278805241,0,0,0
185,21.679974908489005,22.05170122700757,22.10078218318727,0,0,0
186,21.672614958672028,22.043240458723151,22.095551117326895,0,0,0
187,21.665269728754684,21.754071391929742,22.064507505927153,0,0,0
188,21.657939189297174,21.995077948788836,22.058195728005487,0,0,0
189,21.650623310918579,22.324355606192945,22.082392080567981,0,0,0
190,21.643322064296743,21.984627948634181,22.073504432210363,0,0,0
191,21.636035420168149,21.805627221697083,22.049151958527339,0,0,0
192,21.628763349327812,21.492312552674179,21.998530194358871,0,0,0
193,21.621505822629157,22.172696700483968,22.014363513097518,0,0,0
194,21.614262810983899,22.004720302365399,22.013486857576417,0,0,0
195,21.60703428536193,21.860929674784924,21.999618022777192,0,0,0
196,21.599820216791205,21.682567736696239,21.970795269497106,0,0,0
197,21.592620576357621,21.662372303283494,21.942756818023142,0,0,0
198,21.585435335204906,21.866233272141891,21.935800132033936,0,0,0
199,21.578264464534495,21.631517301755334,21.908138056554062,0,0,0
200,21.571107935605426,21.551670640445579,21.875731927816926,0,0,0
201,21.563965719734213,21.664727683290458,21.856549723769064,0,0,0
202,21.556837788294743,21.803552628580515,21.851731806024649,0,0,0
203,21.549724112718152,21.610653950441041,21.82981563733523,0,0,0
204,21.542624664492717,21.437810738379852,21.794178828339287,0,0,0
205,21.535539415163733,21.331553402055565,21.752121971404403,0,0,0
206,21.528468336333404,22.094901734100493,21.783283768013138,0,0,0
207,21.521411399660739,21.663630238316067,21.772406174404313,0,0,0
208,21.514368576861418,21.688894258157962,21.764814182018281,0,0,0
209,21.507339839707697,21.964620935072162,21.782978432295906,0,0,0
210,21.500325160028282,21.719441703020244,21.777202365998118,0,0,0
211,21.493324509708227,21.436500429525481,21.746229462682425,0,0,0
212,21.48633786068881,21.862056585036036,21.756759201078207,0,0,0
213,21.479365184967431,21.820050859819609,21.762512988236516,0,0,0
214,21.472406454597497,21.830959545571801,21.768735402539722,0,0,0
215,21.4654616416883,21.842161040479631,21.77541046053426,0,0,0
216,21.458530718404923,21.8109363072533,21.778640082963264,0,0,0
217,21.451613656968114,21.428164261002074,21.746778644603157,0,0,0
218,21.444710429654176,21.465685687265996,21.721224739390689,0,0,0
219,21.437821008794867,21.569806689080252,21.707459462089741,0,0,0
220,21.430945366777276,21.809295534973408,21.716717286897346,0,0,0
221,21.424083476043723,21.710088048788055,21.716114628887411,0,0,0
222,21.417235309091637,22.013343890265258,21.74313547083085,0,0,0
223,21.410400838473453,21.514259991626602,21.722328609085011,0,0,0
224,21.403580036796505,21.71532236526587,21.721691677828726,0,0,0
225,21.396772876722913,21.686027992904343,21.718449524653781,0,0,0
226,21.389979330969467,21.756097217258812,21.72187204216333,0,0,0
227,21.38319937230753,21.580921381695493,21.709058345757164,0,0,0
228,21.376432973562913,21.663432746852575,21.704910564038563,0,0,0
229,21.369680107615789,21.899217348243059,21.722574817148065,0,0,0
230,21.362940747400557,21.663686886460614,21.717221368903751,0,0,0
231,21.356214865905756,21.553385630852567,21.702327210899096,0,0,0
232,21.349502436173942,21.731975783397768,21.705022535671702,0,0,0
233,21.342803431301594,21.814471216011412,21.714972415702587,0,0,0
234,21.33611782443899,21.396624785771131,21.686031722072453,0,0,0
235,21.329445588790112,21.803669690887144,21.696726082873788,0,0,0
236,21.322786697612532,21.710744979142731,21.698000527989148,0,0,0
237,21.316141124217307,21.274588105122334,21.65950848954671,0,0,0
238,21.309508841968871,21.613271899582141,21.655305163186295,0,0,0
239,21.302889824284932,21.26833550490991,21.620126103342987,0,0,0
240,21.296284044636362,21.159452028638754,21.578246642006238,0,0,0
241,21.289691476547091,21.88422142836092,21.606062531674844,0,0,0
242,21.283112093593996,21.618148688206666,21.607161273177738,0,0,0
243,21.276545869406807,21.65298987132104,21.611327509372583,0,0,0
244,21.269992777667994,21.38978319493868,21.591187117151318,0,0,0
245,21.263452792112659,21.889483793983594,21.618304996863344,0,0,0
246,21.256925886528435,21.794007112327026,21.634277916450952,0,0,0
247,21.250412034755378,21.364155503968519,21.609721333498005,0,0,0
248,21.243911210685866,21.269848722076706,21.578823823368797,0,0,0
249,21.237423388264496,21.346673769434606,21.557719273011145,0,0,0
250,21.230948541487965,21.713243214162141,21.571857813115781,0,0,0
251,21.22448664440499,21.636035163200809,21.577692117668963,0,0,0
252,21.218037671116182,21.836835037519396,21.601250564928094,0,0,0
253,21.211601595773949,21.753180728342166,21.615062397965737,0,0,0
254,21.2051783925824,21.793747385226975,21.63130648771676,0,0,0
255,21.198768035797237,21.639301589258032,21.632033315129604,0,0,0
256,21.192370499725641,21.520936502615715,21.62193360490107,0,0,0
257,21.18598575872619,21.003241962908909,21.565688910174512,0,0,0
258,21.179613787208737,21.511900297665633,21.560799036310069,0,0,0
259,21.173254559634319,21.079154853974927,21.517013201552327,0,0,0
260,21.166908050515051,21.417679398778308,21.507982855845597,0,0,0
261,21.160574234414021,21.749818868849836,21.529967947936893,0,0,0
262,21.154253085945193,21.369680794584543,21.515396388541223,0,0,0
263,21.147944579773302,21.717772285562098,21.533794197361303,0,0,0
264,21.141648690613756,21.639017582944536,21.543359959687052,0,0,0
265,21.135365393232529,21.170524308400218,21.509465809570067,0,0,0
266,21.129094662446064,21.391313929293098,21.498724729544886,1,1,0
267,21.157836473121172,21.615557655023665,21.509345904588411,1,1,0
268,21.186520800174929,21.463752345455216,21.505201035576302,1,1,0
269,21.215147758574577,21.497283539633145,21.504481263217833,1,1,0
270,21.243717463057429,21.672947124119545,21.519796341481626,1,1,0
271,21.272230028131315,21.895032772233012,21.553908744277209,1,1,0
272,21.300685568075053,21.685934007892378,21.565911040969496,1,1,0
273,21.329084196938904,21.538893717012154,21.563454920609736,1,1,0
274,21.357426028545028,21.516033772061935,21.559143907105391,1,1,0
275,21.385711176487938,21.861667301379327,21.586646033857566,1,1,0
276,21.413939754134962,21.640578820852109,21.591549014493435,1,1,0
277,21.442111874626693,21.926071293522742,21.621960130768827,1,1,0
278,21.47022765087744,21.465014492600762,21.607692345480821,1,1,0
279,21.498287195575685,21.75978203220528,21.621518680637589,1,1,0
280,21.526290621184533,21.750116132204163,21.633209358052731,1,1,0
281,21.554238039942163,21.931521893731752,21.660328679478098,1,1,0
282,21.582129563862278,22.018195457310998,21.692862022917453,1,1,0
283,21.609965304734555,21.968973944744224,21.717963106719886,1,1,0
284,21.637745374125085,21.992801371964266,21.742948403560284,1,1,0
285,21.665469883376836,22.078465977424429,21.773450001184298,1,1,0
286,21.693138943610084,22.348696948767884,21.825745178237351,1,1,0
287,21.720752665722863,22.04940969698211,21.846078316305057,1,1,0
288,21.748311160391417,22.279828235288981,21.885510127121776,1,1,0
289,21.775814538070634,22.248598818195585,21.918518189946667,1,1,0
290,21.803262908994494,22.132687675476799,21.937988143176678,1,1,0
291,21.830656383176507,22.326115959791412,21.973272490141653,1,1,0
292,21.857995070410155,22.306931142490868,22.003605094900674,1,1,0
293,21.885279080269335,21.74914602432678,21.98047245212123,1,1,0
294,21.912508522108798,22.092891113714341,21.990692330447878,1,1,0
295,21.939683505064579,21.922078139459067,21.984454676721622,1,1,0
296,21.966804138054449,22.125323279757723,21.997260913361266,1,1,0
297,21.993870529778341,22.077349389941617,22.004541683959481,1,1,0
298,22.020882788718783,22.241200956549459,22.026056163285844,1,1,0
299,22.047841023141345,22.218700644726095,22.043569297962229,1,1,0
300,22.074745341095063,22.409267092361048,22.076814551998485,1,1,0
301,22.101595850412874,22.260773001650357,22.093538047421383,1,1,0
302,22.128392658712048,22.415466731743127,22.122804291450631,1,1,0
303,22.155135873394624,22.234166221069216,22.132928103234139,1,1,0
304,22.181825601647834,22.611481153046856,22.176432925944386,1,1,0
305,22.208461950444537,22.240330703303737,22.182241814795237,1,1,0
306,22.235045026543649,22.302851984560583,22.193206375682994,1,1,0
307,22.261574936490561,22.577378721607364,22.228131134403391,1,1,0
308,22.288051786617579,22.743668657025506,22.274998181914491,1,1,0
309,22.314475683044343,22.695502166052048,22.313225816836088,1,1,0
310,22.340846731678255,22.91909584642632,22.368304910435199,1,1,0
311,22.3671650382149,22.65842791291595,22.39467972884254,1,1,0
312,22.393430708138471,22.590710667121023,22.412500723231492,1,1,0
313,22.419643846722195,22.680078204328552,22.436825948785771,1,1,0
314,22.445804559028751,22.716315064285034,22.462234050194795,1,1,0
315,22.471912949910692,22.700983036332936,22.483938503480079,1,1,0
316,22.497969124010872,22.647092924454462,22.498770723568658,1,1,0
317,22.523973185762852,23.215812067431074,22.563956300283422,0,0,0
318,22.514925239391328,23.019601343378547,22.605378576928434,0,0,0
319,22.505895388912545,22.539606888692244,22.599399332543324,0,0,0
320,22.496883598134719,22.596235196022867,22.599111683768736,0,0,0
321,22.48788983093845,22.809896145089663,22.618273907525186,0,0,0
322,22.478914051276572,22.638408122291509,22.620104290685759,0,0,0
323,22.46995622317402,22.850997367235589,22.641094570372108,0,0,0
324,22.461016310727672,22.785830339457743,22.65425236756171,0,0,0
325,22.452094278106216,22.915653964822642,22.678016149130887,0,0,0
326,22.443190089550004,22.731066690765367,22.682838925643111,0,0,0
327,22.434303709370905,22.460082913455455,22.662588379080596,0,0,0
328,22.425435101952164,22.839230608372095,22.678646763561641,0,0,0
329,22.41658423174826,22.610100027303545,22.672415242083634,0,0,0
330,22.407751063284763,22.561972684696443,22.662375009593891,0,0,0
331,22.398935561158194,22.670630473681975,22.66312550632917,0,0,0
332,22.390137690035878,22.849445859240273,22.68006372023018,0,0,0
333,22.381357414655806,22.410120886357486,22.655523462605391,0,0,0
334,22.372594699826493,22.602883630613729,22.650738023333421,0,0,0
335,22.363849510426839,22.397146625697463,22.62768425991197,0,0,0
336,22.355121811405986,22.305144354990034,22.59836245037361,0,0,0
337,22.346411567783175,22.545917762324592,22.593594751460063,0,0,0
338,22.33771874464761,22.918364034154248,22.62311923170499,0,0,0
339,22.329043307158315,22.45564681276624,22.607894466346924,0,0,0
340,22.320385220543997,22.556760336858872,22.603245909120737,0,0,0
341,22.311744450102911,27.201413463106562,23.021261141301267,0,0,0
342,22.303120961202705,22.7165939022827,22.993564119572305,0,0,0
343,22.294514719280301,22.658972544839614,22.963146703687514,0,0,0
344,22.28592568984174,22.832574385423026,22.951276492936195,0,0,0
345,22.277353838462055,22.643335920374316,22.92328189543057,0,0,0
346,22.26879913078513,22.238788212354699,22.861055196969126,0,0,0
347,22.260261532523561,22.666496400635914,22.843368033666106,0,0,0
348,22.251741009458513,22.207392312312344,22.785552058997581,0,0,0
349,22.243237527439597,22.591979317935259,22.767954537082826,0,0,0
350,22.234751052384716,22.346409411370548,22.729632252927164,0,0,0
351,22.226281550279946,22.279852235346461,22.688743160419829,0,0,0
352,22.217828987179388,22.726747929343432,22.692198139412884,0,0,0
353,22.209393329205028,22.322944473520412,22.658629624331752,0,0,0
354,22.200974542546618,22.69754082723064,22.662167006413469,0,0,0
355,22.192572593461524,22.522702779800074,22.649488440357707,0,0,0
356,22.184187448274599,22.443910532348728,22.630799539629617,0,0,0
357,22.175819073378051,22.41244090573376,22.610948754729993,0,0,0
358,22.167467435231295,22.594165035239904,22.609422962049077,0,0,0
359,22.159132500360833,22.468334136362067,22.596596705168441,0,0,0
360,22.150814235360112,22.45021677921973,22.583289439173104,0,0,0
361,22.142512606889394,22.22034280438848,22.55029429055632,0,0,0
362,22.134227581675614,22.48342620589224,22.544215373768676,0,0,0
363,22.125959126512264,27.48937144533684,22.993775016638509,0,0,0
364,22.11770720825924,22.424471725372573,22.942020171977969,0,0,0
365,22.109471793842722,21.971487733924569,22.853789950336751,0,0,0
366,22.101252850255037,22.570169889404969,22.82800630843386,0,0,0
367,22.093050344554527,22.434958226909561,22.792274664658922,0,0,0
368,22.084864243865418,22.005320571147756,22.720733383430634,0,0,0
369,22.076694515377689,22.601664573598768,22.70990894617319,0,0,0
370,22.068541126346933,22.608412414513719,22.700681988749601,0,0,0
371,22.060404044094238,22.298720049111328,22.664139994237029,0,0,0
372,22.052283236006048,22.580932681225256,22.65657569305414,0,0,0
373,22.044178669534034,22.261780544776006,22.620685225028854,0,0,0
374,22.036090312194965,22.277607758342636,22.589496364421016,0,0,0
375,22.028018131570576,22.357802182026138,22.568433256930572,0,0,0
376,22.019962095307434,21.960775956418868,22.51319168415678,0,0,0
377,22.011922171116819,22.029342474017124,22.469205392325904,0,0,0
378,22.003898326774586,22.02653307652621,22.42896245452593,0,0,0
379,21.995890530121038,22.262790594244873,22.413855921773106,0,0,0
380,21.987898749060797,22.263380080152501,22.400176299807598,0,0,0
381,21.979922951562674,22.422419502943864,22.402198409183622,0,0,0
382,21.971963105659547,22.501343048185188,22.411211558183766,0,0,0
383,21.964019179448229,22.579789270788869,22.426536804784231,0,0,0
384,21.956091141089331,22.067502100931119,22.39389728625213,0,0,0
385,21.948178958807151,22.302336244351789,22.385573555170282,0,0,0
386,21.940282600889539,22.455783234368191,22.391956253279183,0,0,0
387,21.932402035687758,21.962224342452128,22.352889715931269,0,0,0
388,21.924537231616384,22.115598418400825,22.331317779792137,0,0,0
389,21.91668815715315,22.517760282384522,22.348267098209625,0,0,0
390,21.908854780838844,22.507874656174742,22.362776876206453,0,0,0
391,21.901037071277166,22.069850008620374,22.336147160971354,0,0,0
392,21.893234997134613,22.028200904579748,22.308152046753936,0,0,0
393,21.885448527140344,22.525780715586471,22.327936471193258,0,0,0
394,21.877677630086062,22.406996574119031,22.335123753277419,0,0,0
395,21.869922274825889,21.949740374649959,22.300088900674922,0,0,0
396,21.862182430276238,22.210254225780883,22.291922112048191,0,0,0
397,21.854458065415685,22.002155699849563,22.265579710939225,0,0,0
398,21.846749149284854,22.061032889556532,22.246984545358981,0,0,0
399,21.839055650986285,22.303711671541912,22.252141556830157,0,0,0
400,21.831377539684311,21.937239264988719,22.223514075753663,0,0,0
401,21.823714784604942,22.240760343076918,22.225081918237596,0,0,0
402,21.816067355035731,22.332229407144887,22.234822599047348,0,0,0
403,21.808435220325659,22.086856630057817,22.221371147321026,0,0,0
404,21.800818349885009,22.255904466859633,22.224510540006353,0,0,0
405,21.793216713185238,22.190945346993324,22.22145915882335,0,0,0
406,21.785630279758866,22.034471034261674,22.204460238408654,0,0,0
407,21.778059019199347,22.208328358890352,22.204811885725171,0,0,0
408,21.770502901160949,21.9267395888353,22.179532586007909,0,0,0
409,21.762961895358629,22.25348659908347,22.186255678105688,0,0,0
410,21.755435971567913,22.048428236803787,22.173725910714605,0,0,0
411,21.747925099624776,22.216771549835727,22.177639150634707,0,0,0
412,21.740429249425528,21.625477999918402,22.12744268238777,0,0,0
413,21.732948390926676,21.89830373604287,22.106611869083689,0,0,0
414,21.725482494144824,21.608966296588761,22.06137136249324,0,0,0
415,21.718031529156534,21.872790362060758,22.044227635181198,0,0,0
416,21.710595466098219,21.898520796303096,22.030981558919553,0,0,0
417,21.703174275166024,21.986939691688068,22.0269777528076,0,0,0
418,21.695767926615691,21.880175324867011,22.013632077540272,0,0,0
419,21.68837639076246,21.715045190526983,21.986487815084519,0,0,0
420,21.680999637980936,21.895508302372637,21.978216950292531,0,0,0
421,21.673637638704975,21.738698603728235,21.956442555150321,0,0,0
422,21.666290363427564,21.869894061877897,21.948574510307374,0,0,0
423,21.658957782700707,21.944632899879114,21.948216182086622,0,0,0
424,21.651639867135305,21.912992403011554,21.945014020352524,0,0,0
425,21.644336587401035,21.619227803813502,21.915397091576249,0,0,0
426,21.637047914226233,21.820468055269593,21.906767179184737,0,0,0
427,21.62977381839778,21.777159444022011,21.894984657806308,0,0,0
428,21.622514270760984,21.79048959477781,21.8854851066219,0,0,0
429,21.615269242219462,22.007583338817732,21.89658494591243,0,0,0
430,21.608038703735023,21.80273977385249,21.888053566634255,0,0,0
431,21.600822626327552,22.177175108403887,21.914337343158767,0,0,0
432,21.593620981074896,21.613218110466846,21.886962867459502,0,0,0
433,21.586433739112746,21.828007773415198,21.881603313455475,0,0,0
434,21.579260871634521,21.634857234551095,21.859171851736896,0,0,0
435,21.572102349891253,21.724341445671516,21.846914542094588,0,0,0
436,21.564958145191472,21.97036922919149,21.858137695467033,0,0,0
437,21.557828228901091,21.909693024486426,21.862824543559704,0,0,0
438,21.550712572443288,21.779543206708748,21.855253512936891,0,0,0
439,21.543611147298403,21.700766616479903,21.841209249622619,0,0,0
440,21.536523925003806,22.374482463549711,21.8896886327069,0,0,0
441,21.529450877153799,22.059198025037478,21.905098577464226,0,0,0
442,21.52239197539949,21.696199152556069,21.886107720654394,0,0,0
443,21.51534719144869,21.985592032015784,21.895151748959975,0,0,0
444,21.508316497065792,21.963922450766901,21.901403630942422,0,0,0
445,21.501299864071662,21.741074152522881,21.886828223813374,0,0,0
446,21.494297264343519,21.842563850789023,21.882804189902071,0,0,0
447,21.487308669814833,21.847962886390022,21.879636798673705,0,0,0
448,21.480334052475204,21.623474744445534,21.856349339198417,0,0,0
449,21.473373384370252,21.791268583226053,21.850432906837291,0,0,0
450,21.466426637601511,22.151251698861415,21.877780069748574,0,0,0
451,21.459493784326309,21.55485804417879,21.848423521969504,0,0,0
452,21.452574796757656,21.548663967114194,21.821172653346295,0,0,0
453,21.445669647164141,16.909773218763295,21.374681795656933,1,1,0
454,21.473778307869814,21.577380705752475,21.393108969301981,1,1,0
455,21.501830751254076,21.808052725342179,21.430831128942,1,1,0
456,21.529827089751567,21.630390454096098,21.448972885774189,1,1,0
457,21.557767435572064,21.56527186009335,21.459545519803203,1,1,0
458,21.58565190070092,21.71848246651286,21.483085242231354,1,1,0
459,21.613480596899517,22.182453598957448,21.546664183751908,1,1,0
460,21.64125363570572,21.990559903460401,21.587018340089042,1,1,0
461,21.668971128434308,22.121403303459672,21.635598791304552,1,1,0
462,21.69663318617744,22.141400320057155,21.68158074846388,1,1,0
463,21.724239919805086,21.860109294926687,21.697810616324134,1,1,0
464,21.751791439965476,21.973897751893091,21.722909446830403,1,1,0
465,21.779287857085546,22.143148743867062,21.761113019288281,1,1,0
466,21.806729281371375,22.158689973414358,21.797256378754287,1,1,0
467,21.834115822808631,22.147014693401875,21.829052589176797,1,1,0
468,21.861447591163014,22.169510752183157,21.860003331268285,1,1,0
469,21.888724695980688,22.23131627426099,21.893759053358529,1,1,0
470,21.915947246588726,22.80194084153776,21.976321034102096,1,1,0
471,21.94311535209555,22.325763831168732,22.008088561108153,1,1,0
472,21.970229121391359,22.22888021802563,22.028160529918832,1,1,0
473,21.997288663148577,22.284895171337983,22.051500042775118,1,1,0
474,22.02429408582228,22.317898972955092,22.075718127336934,1,1,0
475,22.051245497650637,22.296538814307947,22.095792735243389,1,1,0
476,22.078143006655335,22.294259361125174,22.113835155778098,1,1,0
477,22.104986720642025,22.329768655572835,22.133465473941257,1,1,0
478,22.131776747200739,22.377513676633733,22.155651674186029,1,1,0
479,22.158513193706337,22.420086761004331,22.179691227533148,1,1,0
480,22.185196167318924,22.286735129748344,22.189422491370895,1,1,0
481,22.211825774984288,22.522655177999127,22.219716371973462,1,1,0
482,22.238402123434319,22.70545628510207,22.263874545894243,1,1,0
483,22.264925319187451,22.558840683068162,22.290689649273691,1,1,0
484,22.291395468549076,22.741830126246153,22.33170241990755,1,1,0
485,22.317812677611979,22.163082175182105,22.316373306750691,1,1,0
486,22.344177052256754,22.64554737626186,22.346298222160797,1,1,0
487,22.37048869815224,22.744445936259339,22.382493468897028,1,1,0
488,22.396747720755936,22.704756024949486,22.411790064901798,1,1,0
489,22.422954225314424,22.662012265539222,22.434537537687017,1,1,0
490,22.449108316863796,22.556245978102705,22.445601941361172,1,1,0
491,22.475210100230068,22.623808432735441,22.461802531486107,1,1,0
492,22.501259680029609,23.051343983821578,22.515397208971152,0,0,0
493,22.492257160669549,22.549919093207553,22.518535562083553,0,0,0
494,22.483272646348212,22.94963868308432,22.557726754901804,0,0,0
495,22.474306101055515,23.206031934592609,22.616663589419151,0,0,0
496,22.465357488853403,23.211094867432422,22.670702796511268,0,0,0
497,22.456426773875695,22.470573578541568,22.652509231241297,0,0,0
498,22.447513920327943,22.778343827357403,22.663948739979123,0,0,0
499,22.438618892487288,22.848722426597877,22.680746347853557,0,0,0
500,22.429741654702312,22.540554509158206,22.668001635244888,0,0,0
501,22.420882171392908,22.542188351237478,22.656564063971487,0,0,0
502,22.412040407050121,22.830506029327584,22.67237696991295,0,0,0
